Time_Index,CO2_tons_MWh_1
4135,0.44
4136,0.46
4137,0.46
4138,0.43
4139,0.43
4140,0.44
4141,0.42
4142,0.44
4143,0.44
4144,0.42
4145,0.46
4146,0.42
4147,0.44
4148,0.44
4149,0.45
4150,0.45
4151,0.42
4152,0.44
4153,0.43
4154,0.44
4155,0.45
4156,0.43
4157,0.44
4158,0.44
4159,0.42
4160,0.43
4161,0.44
4162,0.46
4163,0.44
4164,0.45
4165,0.45
4166,0.46
4167,0.45
4168,0.43
4169,0.44
4170,0.45
4171,0.44
4172,0.43
4173,0.46
4174,0.45
4175,0.45
4176,0.44
4177,0.46
4178,0.44
4179,0.46
4180,0.42
4181,0.45
4182,0.46
4183,0.43
4184,0.42
4185,0.43
4186,0.44
4187,0.43
4188,0.46
4189,0.43
4190,0.44
4191,0.44
4192,0.46
4193,0.46
4194,0.42
4195,0.45
4196,0.42
4197,0.42
4198,0.44
4199,0.44
4200,0.45
4201,0.42
4202,0.43
4203,0.46
4204,0.42
4205,0.42
4206,0.43
4207,0.43
4208,0.42
4209,0.46
4210,0.43
4211,0.42
4212,0.43
4213,0.44
4214,0.43
4215,0.46
4216,0.43
4217,0.43
4218,0.44
4219,0.44
4220,0.44
4221,0.44
4222,0.42
4223,0.45
4224,0.42
4225,0.43
4226,0.45
4227,0.42
4228,0.43
4229,0.44
4230,0.44
4231,0.46
4232,0.42
4233,0.44
4234,0.43
4235,0.46
4236,0.42
4237,0.42
4238,0.45
4239,0.42
4240,0.42
4241,0.45
4242,0.42
4243,0.44
4244,0.42
4245,0.42
4246,0.42
4247,0.45
4248,0.44
4249,0.46
4250,0.42
4251,0.46
4252,0.44
4253,0.46
4254,0.42
4255,0.44
4256,0.43
4257,0.43
4258,0.43
4259,0.42
4260,0.46
4261,0.45
4262,0.44
4263,0.43
4264,0.42
4265,0.44
4266,0.45
4267,0.42
4268,0.46
4269,0.45
4270,0.43
4271,0.44
4272,0.42
4273,0.44
4274,0.43
4275,0.43
4276,0.45
4277,0.44
4278,0.43
4279,0.42
4280,0.44
4281,0.44
4282,0.42
4283,0.45
4284,0.46
4285,0.44
4286,0.46
4287,0.44
4288,0.44
4289,0.46
4290,0.46
4291,0.42
4292,0.43
4293,0.46
4294,0.43
4295,0.42
4296,0.46
4297,0.45
4298,0.43
4299,0.42
4300,0.44
4301,0.44
4302,0.43
4303,0.42
4304,0.44
4305,0.46
4306,0.44
4307,0.46
4308,0.42
4309,0.45
4310,0.44
4311,0.46
4312,0.46
4313,0.46
4314,0.46
4315,0.42
4316,0.46
4317,0.46
4318,0.45
4319,0.43
4320,0.44
4321,0.43
4322,0.45
4323,0.45
4324,0.46
4325,0.44
4326,0.42
4327,0.44
4328,0.43
4329,0.43
4330,0.44
4331,0.42
4332,0.45
4333,0.43
4334,0.46
4335,0.44
4336,0.46
4337,0.43
4338,0.46
4339,0.46
4340,0.44
4341,0.45
4342,0.43
4343,0.42
4344,0.46
4345,0.44
4346,0.42
4347,0.46
4348,0.44
4349,0.43
4350,0.42
4351,0.45
4352,0.44
4353,0.44
4354,0.45
4355,0.44
4356,0.43
4357,0.45
4358,0.43
4359,0.45
4360,0.43
4361,0.42
4362,0.46
4363,0.43
4364,0.42
4365,0.45
4366,0.45
4367,0.46
4368,0.45
4369,0.42
4370,0.45
4371,0.44
4372,0.44
4373,0.43
4374,0.42
4375,0.44
4376,0.43
4377,0.42
4378,0.43
4379,0.45
4380,0.42
4381,0.42
4382,0.43
4383,0.42
4384,0.43
4385,0.42
4386,0.43
4387,0.46
4388,0.45
4389,0.45
4390,0.45
4391,0.46
4392,0.46
4393,0.46
4394,0.42
4395,0.44
4396,0.43
4397,0.43
4398,0.46
4399,0.44
4400,0.45
4401,0.45
4402,0.45
4403,0.43
4404,0.42
4405,0.42
4406,0.44
4407,0.43
4408,0.45
4409,0.42
4410,0.45
4411,0.42
4412,0.42
4413,0.43
4414,0.46
4415,0.45
4416,0.44
4417,0.42
4418,0.42
4419,0.45
4420,0.43
4421,0.44
4422,0.44
4423,0.46
4424,0.44
4425,0.45
4426,0.46
4427,0.43
4428,0.45
4429,0.44
4430,0.42
4431,0.45
4432,0.44
4433,0.45
4434,0.42
4435,0.43
4436,0.45
4437,0.46
4438,0.45
4439,0.44
4440,0.46
4441,0.46
4442,0.45
4443,0.46
4444,0.44
4445,0.45
4446,0.45
4447,0.45
4448,0.46
4449,0.43
4450,0.46
4451,0.44
4452,0.46
4453,0.44
4454,0.42
4455,0.42
4456,0.42
4457,0.44
4458,0.44
4459,0.42
4460,0.44
4461,0.43
4462,0.43
4463,0.45
4464,0.44
4465,0.45
4466,0.44
4467,0.46
4468,0.43
4469,0.43
4470,0.46
4471,0.45
4472,0.44
4473,0.46
4474,0.46
4475,0.46
4476,0.42
4477,0.44
4478,0.42
4479,0.43
4480,0.42
4481,0.46
4482,0.45
4483,0.43
4484,0.42
4485,0.45
4486,0.42
4487,0.42
4488,0.42
4489,0.42
4490,0.46
4491,0.45
4492,0.42
4493,0.42
4494,0.44
4495,0.42
4496,0.42
4497,0.45
4498,0.44
4499,0.44
4500,0.44
4501,0.44
4502,0.42
4503,0.45
4504,0.45
4505,0.46
4506,0.43
4507,0.46
4508,0.44
4509,0.44
4510,0.44
4511,0.45
4512,0.42
4513,0.42
4514,0.43
4515,0.46
4516,0.43
4517,0.43
4518,0.44
4519,0.43
4520,0.46
4521,0.44
4522,0.42
4523,0.46
4524,0.45
4525,0.43
4526,0.43
4527,0.46
4528,0.46
4529,0.43
4530,0.44
4531,0.42
4532,0.45
4533,0.46
4534,0.44
4535,0.44
4536,0.46
4537,0.42
4538,0.43
4539,0.43
4540,0.43
4541,0.44
4542,0.45
4543,0.42
4544,0.43
4545,0.44
4546,0.45
4547,0.43
4548,0.42
4549,0.43
4550,0.44
4551,0.44
4552,0.44
4553,0.42
4554,0.42
4555,0.44
4556,0.45
4557,0.45
4558,0.46
4559,0.42
4560,0.44
4561,0.46
4562,0.45
4563,0.43
4564,0.46
4565,0.43
4566,0.42
4567,0.44
4568,0.44
4569,0.43
4570,0.44
4571,0.45
4572,0.46
4573,0.43
4574,0.45
4575,0.42
4576,0.43
4577,0.44
4578,0.46
4579,0.46
4580,0.42
4581,0.43
4582,0.43
4583,0.43
4584,0.46
4585,0.43
4586,0.46
4587,0.46
4588,0.45
4589,0.44
4590,0.42
4591,0.42
4592,0.42
4593,0.45
4594,0.45
4595,0.43
4596,0.45
4597,0.46
4598,0.44
4599,0.44
4600,0.45
4601,0.44
4602,0.46
4603,0.46
4604,0.45
4605,0.43
4606,0.43
4607,0.43
4608,0.44
4609,0.45
4610,0.44
4611,0.45
4612,0.46
4613,0.45
4614,0.46
4615,0.42
4616,0.45
4617,0.42
4618,0.44
4619,0.44
4620,0.42
4621,0.42
4622,0.42
4623,0.45
4624,0.42
4625,0.45
4626,0.44
4627,0.46
4628,0.46
4629,0.44
4630,0.45
4631,0.44
4632,0.43
4633,0.43
4634,0.44
4635,0.45
4636,0.44
4637,0.42
4638,0.44
4639,0.43
4640,0.46
4641,0.42
4642,0.43
4643,0.46
4644,0.45
4645,0.46
4646,0.43
4647,0.42
4648,0.44
4649,0.42
4650,0.46
4651,0.43
4652,0.43
4653,0.43
4654,0.46
4655,0.43
4656,0.45
4657,0.45
4658,0.43
4659,0.42
4660,0.46
4661,0.45
4662,0.42
4663,0.42
4664,0.46
4665,0.46
4666,0.43
4667,0.46
4668,0.45
4669,0.44
4670,0.46
4671,0.43
4672,0.42
4673,0.44
4674,0.46
4675,0.42
4676,0.46
4677,0.44
4678,0.43
4679,0.45
4680,0.43
4681,0.46
4682,0.42
4683,0.46
4684,0.45
4685,0.44
4686,0.46
4687,0.46
4688,0.43
4689,0.45
4690,0.46
4691,0.42
4692,0.43
4693,0.43
4694,0.45
4695,0.44
4696,0.45
4697,0.44
4698,0.43
4699,0.46
4700,0.44
4701,0.42
4702,0.45
4703,0.43
4704,0.42
4705,0.43
4706,0.42
4707,0.43
4708,0.46
4709,0.44
4710,0.45
4711,0.46
4712,0.43
4713,0.43
4714,0.46
4715,0.43
4716,0.43
4717,0.44
4718,0.45
4719,0.44
4720,0.44
4721,0.44
4722,0.44
4723,0.42
4724,0.43
4725,0.44
4726,0.43
4727,0.43
4728,0.45
4729,0.43
4730,0.45
4731,0.46
4732,0.42
4733,0.43
4734,0.46
4735,0.45
4736,0.46
4737,0.46
4738,0.43
4739,0.42
4740,0.46
4741,0.46
4742,0.43
4743,0.43
4744,0.42
4745,0.46
4746,0.46
4747,0.45
4748,0.45
4749,0.42
4750,0.45
4751,0.46
4752,0.42
4753,0.45
4754,0.43
4755,0.42
4756,0.46
4757,0.46
4758,0.46
4759,0.44
4760,0.45
4761,0.46
4762,0.46
4763,0.46
4764,0.45
4765,0.42
4766,0.45
4767,0.46
4768,0.43
4769,0.43
4770,0.42
4771,0.44
4772,0.42
4773,0.46
4774,0.44
4775,0.44
4776,0.45
4777,0.44
4778,0.45
4779,0.46
4780,0.43
4781,0.44
4782,0.42
4783,0.45
4784,0.42
4785,0.44
4786,0.46
4787,0.46
4788,0.46
4789,0.44
4790,0.44
4791,0.44
4792,0.43
4793,0.42
4794,0.43
4795,0.46
4796,0.44
4797,0.44
4798,0.44
4799,0.42
4800,0.46
4801,0.46
4802,0.44
4803,0.45
4804,0.46
4805,0.46
4806,0.42
4807,0.45
4808,0.42
4809,0.46
4810,0.42
4811,0.43
4812,0.46
4813,0.44
4814,0.46
4815,0.44
4816,0.43
4817,0.45
4818,0.42
4819,0.43
4820,0.45
4821,0.43
4822,0.44
4823,0.46
4824,0.45
4825,0.44
4826,0.42
4827,0.45
4828,0.44
4829,0.43
4830,0.45
4831,0.44
4832,0.43
4833,0.42
4834,0.46
4835,0.42
4836,0.46
4837,0.44
4838,0.42
4839,0.46
4840,0.44
4841,0.44
4842,0.45
4843,0.43
4844,0.45
4845,0.45
4846,0.46
4847,0.46
4848,0.42
4849,0.42
4850,0.42
4851,0.43
4852,0.43
4853,0.45
4854,0.43
4855,0.46
4856,0.44
4857,0.46
4858,0.42
4859,0.43
4860,0.42
4861,0.46
4862,0.44
4863,0.45
4864,0.44
4865,0.44
4866,0.45
4867,0.45
4868,0.43
4869,0.43
4870,0.43
4871,0.46
4872,0.44
4873,0.46
4874,0.44
4875,0.44
4876,0.45
4877,0.45
4878,0.45
4879,0.43
4880,0.44
4881,0.44
4882,0.43
4883,0.45
4884,0.46
4885,0.43
4886,0.44
4887,0.43
4888,0.43
4889,0.43
4890,0.42
4891,0.46
4892,0.44
4893,0.43
4894,0.43
4895,0.46
4896,0.45
4897,0.43
4898,0.45
4899,0.43
4900,0.44
4901,0.42
4902,0.45
4903,0.45
4904,0.44
4905,0.46
4906,0.43
4907,0.45
4908,0.43
4909,0.42
4910,0.43
4911,0.46
4912,0.45
4913,0.46
4914,0.42
4915,0.42
4916,0.42
4917,0.44
4918,0.46
4919,0.46
4920,0.44
4921,0.44
4922,0.43
4923,0.44
4924,0.42
4925,0.44
4926,0.45
4927,0.43
4928,0.43
4929,0.43
4930,0.43
4931,0.43
4932,0.43
4933,0.43
4934,0.45
4935,0.43
4936,0.42
4937,0.42
4938,0.46
4939,0.42
4940,0.42
4941,0.45
4942,0.42
4943,0.43
4944,0.44
4945,0.45
4946,0.43
4947,0.45
4948,0.46
4949,0.44
4950,0.43
4951,0.46
4952,0.45
4953,0.44
4954,0.46
4955,0.43
4956,0.43
4957,0.42
4958,0.44
4959,0.42
4960,0.44
4961,0.42
4962,0.43
4963,0.46
4964,0.46
4965,0.43
4966,0.46
4967,0.45
4968,0.42
4969,0.44
4970,0.46
4971,0.45
4972,0.46
4973,0.46
4974,0.46
4975,0.45
4976,0.42
4977,0.44
4978,0.45
4979,0.42
4980,0.46
4981,0.45
4982,0.45
4983,0.42
4984,0.45
4985,0.42
4986,0.43
4987,0.43
4988,0.44
4989,0.43
4990,0.42
4991,0.45
4992,0.43
4993,0.45
4994,0.42
4995,0.43
4996,0.45
4997,0.43
4998,0.45
4999,0.44
5000,0.44
5001,0.46
5002,0.45
5003,0.45
5004,0.42
5005,0.44
5006,0.42
5007,0.46
5008,0.43
5009,0.46
5010,0.42
5011,0.43
5012,0.43
5013,0.45
5014,0.46
5015,0.45
5016,0.43
5017,0.42
5018,0.42
5019,0.43
5020,0.43
5021,0.43
5022,0.44
5023,0.46
5024,0.43
5025,0.43
5026,0.43
5027,0.43
5028,0.44
5029,0.46
5030,0.42
5031,0.43
5032,0.46
5033,0.45
5034,0.42
5035,0.44
5036,0.46
5037,0.44
5038,0.44
5039,0.44
5040,0.42
5041,0.44
5042,0.45
5043,0.42
5044,0.46
5045,0.43
5046,0.45
5047,0.45
5048,0.42
5049,0.46
5050,0.45
5051,0.44
5052,0.45
5053,0.46
5054,0.43
5055,0.45
5056,0.45
5057,0.44
5058,0.43
5059,0.44
5060,0.46
5061,0.44
5062,0.42
5063,0.43
5064,0.46
5065,0.46
5066,0.42
5067,0.45
5068,0.46
5069,0.43
5070,0.44
5071,0.43
5072,0.43
5073,0.46
5074,0.42
5075,0.44
5076,0.45
5077,0.44
5078,0.46
5079,0.45
5080,0.45
5081,0.42
5082,0.45
5083,0.42
5084,0.42
5085,0.42
5086,0.46
5087,0.46
5088,0.42
5089,0.44
5090,0.44
5091,0.45
5092,0.45
5093,0.43
5094,0.43
5095,0.44
5096,0.42
5097,0.44
5098,0.43
5099,0.46
5100,0.42
5101,0.44
5102,0.46
5103,0.45
5104,0.46
5105,0.44
5106,0.44
5107,0.42
5108,0.46
5109,0.44
5110,0.42
5111,0.43
5112,0.46
5113,0.42
5114,0.44
5115,0.45
5116,0.45
5117,0.44
5118,0.45
5119,0.45
5120,0.45
5121,0.44
5122,0.45
5123,0.42
5124,0.44
5125,0.42
5126,0.45
5127,0.46
5128,0.43
5129,0.45
5130,0.42
5131,0.46
5132,0.46
5133,0.46
5134,0.42
5135,0.44
5136,0.42
5137,0.44
5138,0.43
5139,0.45
5140,0.43
5141,0.44
5142,0.43
5143,0.44
5144,0.42
5145,0.45
5146,0.46
5147,0.45
5148,0.42
5149,0.43
5150,0.46
5151,0.44
5152,0.45
5153,0.43
5154,0.42
5155,0.46
5156,0.43
5157,0.43
5158,0.45
5159,0.42
5160,0.46
5161,0.45
5162,0.45
5163,0.42
5164,0.45
5165,0.43
5166,0.44
5167,0.43
5168,0.46
5169,0.44
5170,0.45
5171,0.43
5172,0.46
5173,0.44
5174,0.46
5175,0.45
5176,0.44
5177,0.43
5178,0.45
5179,0.46
5180,0.44
5181,0.44
5182,0.46
5183,0.44
5184,0.46
5185,0.45
5186,0.42
5187,0.43
5188,0.45
5189,0.42
5190,0.45
5191,0.45
5192,0.46
5193,0.42
5194,0.45
5195,0.44
5196,0.44
5197,0.43
5198,0.43
5199,0.43
5200,0.46
5201,0.42
5202,0.44
5203,0.43
5204,0.46
5205,0.42
5206,0.46
5207,0.45
5208,0.43
5209,0.42
5210,0.45
5211,0.42
5212,0.43
5213,0.46
5214,0.43
5215,0.42
5216,0.42
5217,0.45
5218,0.45
5219,0.44
5220,0.45
5221,0.46
5222,0.46
5223,0.45
5224,0.44
5225,0.42
5226,0.42
5227,0.42
5228,0.44
5229,0.46
5230,0.46
5231,0.43
5232,0.46
5233,0.43
5234,0.44
5235,0.43
5236,0.46
5237,0.46
5238,0.42
5239,0.46
5240,0.45
5241,0.43
5242,0.46
5243,0.44
5244,0.46
5245,0.46
5246,0.45
5247,0.44
5248,0.44
5249,0.42
5250,0.45
5251,0.42
5252,0.42
5253,0.43
5254,0.45
5255,0.46
5256,0.42
5257,0.46
5258,0.44
5259,0.42
5260,0.44
5261,0.44
5262,0.42
5263,0.42
5264,0.46
5265,0.46
5266,0.45
5267,0.45
5268,0.46
5269,0.42
5270,0.45
5271,0.42
5272,0.45
5273,0.46
5274,0.42
5275,0.42
5276,0.42
5277,0.44
5278,0.46
5279,0.45
5280,0.43
5281,0.44
5282,0.46
5283,0.44
5284,0.42
5285,0.42
5286,0.45
5287,0.44
5288,0.43
5289,0.45
5290,0.42
5291,0.46
5292,0.44
5293,0.45
5294,0.42
5295,0.43
5296,0.44
5297,0.43
5298,0.44
5299,0.43
5300,0.46
5301,0.46
5302,0.44
5303,0.45
5304,0.45
5305,0.45
5306,0.42
5307,0.43
5308,0.42
5309,0.42
5310,0.45
5311,0.45
5312,0.44
5313,0.43
5314,0.43
5315,0.43
5316,0.45
5317,0.45
5318,0.46
5319,0.46
5320,0.42
5321,0.42
5322,0.46
5323,0.42
5324,0.44
5325,0.43
5326,0.45
5327,0.43
5328,0.44
5329,0.43
5330,0.45
5331,0.43
5332,0.44
5333,0.45
5334,0.43
5335,0.46
5336,0.43
5337,0.43
5338,0.46
5339,0.43
5340,0.43
5341,0.46
5342,0.45
5343,0.44
5344,0.46
5345,0.44
5346,0.44
5347,0.45
5348,0.42
5349,0.46
5350,0.46
5351,0.44
5352,0.46
5353,0.46
5354,0.42
5355,0.44
5356,0.46
5357,0.46
5358,0.42
5359,0.44
5360,0.46
5361,0.43
5362,0.46
5363,0.44
5364,0.43
5365,0.42
5366,0.45
5367,0.43
5368,0.46
5369,0.43
5370,0.45
5371,0.45
5372,0.44
5373,0.46
5374,0.42
5375,0.45
5376,0.42
5377,0.42
5378,0.42
5379,0.46
5380,0.46
5381,0.43
5382,0.42
5383,0.44
5384,0.43
5385,0.44
5386,0.45
5387,0.46
5388,0.43
5389,0.44
5390,0.42
5391,0.45
5392,0.44
5393,0.45
5394,0.43
5395,0.45
5396,0.46
5397,0.46
5398,0.44
5399,0.44
5400,0.46
5401,0.45
5402,0.46
5403,0.42
5404,0.44
5405,0.43
5406,0.45
5407,0.44
5408,0.43
5409,0.42
5410,0.46
5411,0.45
5412,0.44
5413,0.44
5414,0.42
5415,0.43
5416,0.45
5417,0.42
5418,0.45
5419,0.44
5420,0.43
5421,0.46
5422,0.42
5423,0.42
5424,0.46
5425,0.42
5426,0.44
5427,0.45
5428,0.44
5429,0.42
5430,0.43
5431,0.46
5432,0.43
5433,0.42
5434,0.44
5435,0.42
5436,0.44
5437,0.44
5438,0.42
5439,0.43
5440,0.43
5441,0.45
5442,0.45
5443,0.46
5444,0.43
5445,0.45
5446,0.45
5447,0.46
5448,0.43
5449,0.43
5450,0.45
5451,0.46
5452,0.43
5453,0.44
5454,0.42
5455,0.44
5456,0.46
5457,0.44
5458,0.46
5459,0.42
5460,0.44
5461,0.46
5462,0.44
5463,0.43
5464,0.46
5465,0.44
5466,0.44
5467,0.42
5468,0.42
5469,0.46
5470,0.42
5471,0.44
5472,0.43
5473,0.44
5474,0.43
5475,0.46
5476,0.44
5477,0.43
5478,0.44
5479,0.43
5480,0.43
5481,0.46
5482,0.45
5483,0.44
5484,0.43
5485,0.46
5486,0.45
5487,0.44
5488,0.46
5489,0.43
5490,0.44
5491,0.43
5492,0.43
5493,0.46
5494,0.44
5495,0.46
5496,0.44
5497,0.42
5498,0.46
5499,0.43
5500,0.43
5501,0.43
5502,0.43
5503,0.45
5504,0.42
5505,0.45
5506,0.42
5507,0.43
5508,0.43
5509,0.42
5510,0.45
5511,0.45
5512,0.46
5513,0.43
5514,0.45
5515,0.42
5516,0.46
5517,0.42
5518,0.42
5519,0.46
5520,0.42
5521,0.45
5522,0.43
5523,0.45
5524,0.44
5525,0.45
5526,0.43
5527,0.43
5528,0.42
5529,0.44
5530,0.43
5531,0.46
5532,0.46
5533,0.42
5534,0.43
5535,0.44
5536,0.42
5537,0.42
5538,0.44
5539,0.44
5540,0.43
5541,0.43
5542,0.44
5543,0.45
5544,0.42
5545,0.46
5546,0.45
5547,0.42
5548,0.45
5549,0.46
5550,0.43
5551,0.45
5552,0.43
5553,0.42
5554,0.43
5555,0.46
5556,0.45
5557,0.44
5558,0.42
5559,0.46
5560,0.44
5561,0.45
5562,0.45
5563,0.44
5564,0.44
5565,0.46
5566,0.46
5567,0.43
5568,0.45
5569,0.42
5570,0.46
5571,0.42
5572,0.45
5573,0.43
5574,0.42
5575,0.45
5576,0.45
5577,0.44
5578,0.43
5579,0.44
5580,0.46
5581,0.45
5582,0.44
5583,0.42
5584,0.46
5585,0.45
5586,0.45
5587,0.44
5588,0.46
5589,0.42
5590,0.45
5591,0.45
5592,0.42
5593,0.45
5594,0.46
5595,0.42
5596,0.42
5597,0.46
5598,0.45
5599,0.46
5600,0.45
5601,0.42
5602,0.45
5603,0.42
5604,0.43
5605,0.44
5606,0.43
5607,0.44
5608,0.42
5609,0.46
5610,0.42
5611,0.43
5612,0.42
5613,0.46
5614,0.43
5615,0.44
5616,0.46
5617,0.44
5618,0.44
5619,0.44
5620,0.46
5621,0.46
5622,0.43
5623,0.43
5624,0.45
5625,0.43
5626,0.43
5627,0.44
5628,0.45
5629,0.42
5630,0.46
5631,0.45
5632,0.45
5633,0.45
5634,0.42
5635,0.42
5636,0.46
5637,0.46
5638,0.42
5639,0.46
5640,0.43
5641,0.44
5642,0.43
5643,0.44
5644,0.45
5645,0.46
5646,0.44
5647,0.43
5648,0.45
5649,0.45
5650,0.43
5651,0.44
5652,0.46
5653,0.45
5654,0.45
5655,0.44
5656,0.45
5657,0.43
5658,0.44
5659,0.42
5660,0.44
5661,0.42
5662,0.43
5663,0.42
5664,0.44
5665,0.45
5666,0.45
5667,0.42
5668,0.45
5669,0.43
5670,0.42
5671,0.43
5672,0.44
5673,0.44
5674,0.44
5675,0.42
5676,0.45
5677,0.43
5678,0.44
5679,0.42
5680,0.42
5681,0.43
5682,0.44
5683,0.43
5684,0.43
5685,0.45
5686,0.42
5687,0.44
5688,0.44
5689,0.46
5690,0.45
5691,0.42
5692,0.46
5693,0.42
5694,0.42
5695,0.46
5696,0.43
5697,0.46
5698,0.43
5699,0.45
5700,0.46
5701,0.43
5702,0.43
5703,0.42
5704,0.42
5705,0.43
5706,0.42
5707,0.46
5708,0.45
5709,0.46
5710,0.46
5711,0.45
5712,0.45
5713,0.45
5714,0.43
5715,0.44
5716,0.44
5717,0.42
5718,0.43
5719,0.43
5720,0.42
5721,0.46
5722,0.44
5723,0.45
5724,0.43
5725,0.46
5726,0.42
5727,0.45
5728,0.43
5729,0.46
5730,0.43
5731,0.45
5732,0.46
5733,0.46
5734,0.42
5735,0.45
5736,0.46
5737,0.45
5738,0.42
5739,0.43
5740,0.42
5741,0.46
5742,0.42
5743,0.45
5744,0.45
5745,0.45
5746,0.45
5747,0.44
5748,0.46
5749,0.46
5750,0.43
5751,0.43
5752,0.43
5753,0.43
5754,0.45
5755,0.43
5756,0.43
5757,0.42
5758,0.43
5759,0.45
5760,0.44
5761,0.44
5762,0.44
5763,0.43
5764,0.46
5765,0.45
5766,0.44
5767,0.45
5768,0.45
5769,0.46
5770,0.46
5771,0.42
5772,0.43
5773,0.46
5774,0.45
5775,0.44
5776,0.45
5777,0.45
5778,0.44
5779,0.43
5780,0.45
5781,0.44
5782,0.44
5783,0.44
5784,0.43
5785,0.43
5786,0.45
5787,0.44
5788,0.42
5789,0.42
5790,0.43
5791,0.45
5792,0.44
5793,0.42
5794,0.44
5795,0.46
5796,0.45
5797,0.42
5798,0.45
5799,0.44
5800,0.45
5801,0.42
5802,0.44
5803,0.42
5804,0.43
5805,0.43
5806,0.46
5807,0.46
5808,0.43
5809,0.45
5810,0.43
5811,0.45
5812,0.46
5813,0.42
5814,0.46
5815,0.44
5816,0.44
5817,0.42
5818,0.46
5819,0.42
5820,0.46
5821,0.44
5822,0.42
5823,0.45
5824,0.46
5825,0.45
5826,0.45
5827,0.44
5828,0.45
5829,0.45
5830,0.44
5831,0.42
5832,0.43
5833,0.42
5834,0.42
5835,0.42
5836,0.46
5837,0.43
5838,0.46
5839,0.45
5840,0.45
5841,0.44
5842,0.42
5843,0.44
5844,0.45
5845,0.44
5846,0.45
5847,0.42
5848,0.46
5849,0.43
5850,0.44
5851,0.45
5852,0.45
5853,0.44
5854,0.46
5855,0.44
5856,0.43
5857,0.43
5858,0.42
5859,0.42
5860,0.42
5861,0.42
5862,0.42
5863,0.46
5864,0.44
5865,0.46
5866,0.42
5867,0.44
5868,0.43
5869,0.44
5870,0.42
5871,0.46
5872,0.42
5873,0.44
5874,0.44
5875,0.46
5876,0.43
5877,0.44
5878,0.42
5879,0.44
5880,0.45
5881,0.44
5882,0.42
5883,0.43
5884,0.42
5885,0.44
5886,0.43
5887,0.44
5888,0.46
5889,0.42
5890,0.44
5891,0.46
5892,0.45
5893,0.44
5894,0.46
5895,0.46
5896,0.42
5897,0.44
5898,0.42
5899,0.44
5900,0.42
5901,0.43
5902,0.46
5903,0.43
5904,0.45
5905,0.46
5906,0.43
5907,0.43
5908,0.46
5909,0.44
5910,0.43
5911,0.43
5912,0.45
5913,0.45
5914,0.43
5915,0.42
5916,0.42
5917,0.42
5918,0.45
5919,0.42
5920,0.43
5921,0.45
5922,0.44
5923,0.44
5924,0.44
5925,0.42
5926,0.44
5927,0.44
5928,0.43
5929,0.42
5930,0.42
5931,0.45
5932,0.45
5933,0.46
5934,0.44
5935,0.46
5936,0.44
5937,0.42
5938,0.46
5939,0.46
5940,0.43
5941,0.42
5942,0.42
5943,0.46
5944,0.42
5945,0.43
5946,0.46
5947,0.43
5948,0.45
5949,0.43
5950,0.42
5951,0.43
5952,0.45
5953,0.44
5954,0.44
5955,0.44
5956,0.46
5957,0.43
5958,0.42
5959,0.43
5960,0.45
5961,0.42
5962,0.45
5963,0.46
5964,0.42
5965,0.44
5966,0.46
5967,0.46
5968,0.45
5969,0.44
5970,0.45
5971,0.46
5972,0.43
5973,0.43
5974,0.44
5975,0.42
5976,0.46
5977,0.44
5978,0.45
5979,0.42
5980,0.44
5981,0.46
5982,0.46
5983,0.45
5984,0.42
5985,0.46
5986,0.43
5987,0.42
5988,0.45
5989,0.44
5990,0.44
5991,0.42
5992,0.46
5993,0.45
5994,0.46
5995,0.43
5996,0.44
5997,0.46
5998,0.42
5999,0.42
6000,0.46
6001,0.44
6002,0.44
6003,0.44
6004,0.42
6005,0.42
6006,0.42
6007,0.46
6008,0.46
6009,0.44
6010,0.42
6011,0.44
6012,0.43
6013,0.44
6014,0.45
6015,0.46
6016,0.46
6017,0.45
6018,0.43
6019,0.42
6020,0.43
6021,0.44
6022,0.44
6023,0.43
6024,0.42
6025,0.46
6026,0.44
6027,0.43
6028,0.46
6029,0.42
6030,0.44
6031,0.46
6032,0.43
6033,0.44
6034,0.46
6035,0.44
6036,0.44
6037,0.44
6038,0.44
6039,0.46
6040,0.45
6041,0.45
6042,0.45
6043,0.45
6044,0.44
6045,0.46
6046,0.42
6047,0.46
6048,0.42
6049,0.46
6050,0.46
6051,0.44
6052,0.43
6053,0.45
6054,0.46
6055,0.46
6056,0.46
6057,0.44
6058,0.42
6059,0.43
6060,0.45
6061,0.43
6062,0.43
6063,0.43
6064,0.44
6065,0.44
6066,0.46
6067,0.45
6068,0.44
6069,0.45
6070,0.46
6071,0.45
6072,0.42
6073,0.46
6074,0.42
6075,0.46
6076,0.44
6077,0.45
6078,0.46
6079,0.45
6080,0.44
6081,0.44
6082,0.45
6083,0.46
6084,0.46
6085,0.43
6086,0.44
6087,0.44
6088,0.46
6089,0.46
6090,0.42
6091,0.43
6092,0.44
6093,0.45
6094,0.43
6095,0.43
6096,0.45
6097,0.44
6098,0.44
6099,0.46
6100,0.46
6101,0.45
6102,0.45
6103,0.44
6104,0.44
6105,0.42
6106,0.45
6107,0.46
6108,0.42
6109,0.45
6110,0.44
6111,0.42
6112,0.46
6113,0.42
6114,0.45
6115,0.46
6116,0.46
6117,0.46
6118,0.43
6119,0.44
6120,0.42
6121,0.44
6122,0.46
6123,0.43
6124,0.43
6125,0.44
6126,0.43
6127,0.42
6128,0.43
6129,0.44
6130,0.43
6131,0.46
