Time_Index,Arizona_Solar,BTM_Solar,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,DaggettSolarPower3,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test
1087,0,0,0,0.801,0.881,1,0.85,1,0.297,0.81,0,0.183,0.856,0.323,0.092,0.006,0.843,0.733,0.154,0,0.655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.092,0.655
1088,1,0.372,0.372,0.801,0.881,1,0.85,1,0.297,0.81,0.089,0.192,0.875,0.249,0.526,0.123,0.843,0.972,0.08,0.034,0.691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.447,0.013,0.526,0.691
1089,1,0.872,0.872,0.801,0.881,1,0.85,1,0.323,0.81,0.222,0.181,0.883,0.126,0.764,0.619,0.843,0.965,0.071,0.238,0.775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.955,0.045,0.764,0.775
1090,1,0.883,0.883,0.801,0.881,1,0.85,1,0.391,0.81,0.391,0.17,0.879,0.15,0.905,0.738,0.843,0.914,0.144,0.162,0.855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.021,0.083,0.905,0.855
1091,1,0.843,0.843,0.801,0.881,1,0.85,1,0.436,0.81,0.484,0.199,0.867,0.205,0.993,0.761,0.843,0.974,0.203,0.354,0.901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.008,0.12,0.993,0.901
1092,1,0.831,0.831,0.801,0.881,1,0.85,1,0.472,0.81,0.592,0.234,0.844,0.181,1,0.818,0.843,0.974,0.342,0.533,0.936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.975,0.146,1,0.936
1093,1,0.816,0.816,0.801,0.881,1,0.85,1,0.5,0.81,0.549,0.213,0.819,0.212,1,0.812,0.843,0.962,0.68,0.713,0.947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.971,0.154,1,0.947
1094,1,0.839,0.839,0.801,0.881,1,0.85,1,0.515,0.81,0.494,0.179,0.811,0.267,0.973,0.83,0.843,0.884,0.217,0.72,0.969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991,0.148,0.973,0.969
1095,1,0.85,0.85,0.801,0.881,1,0.85,1,0.515,0.81,0.544,0.165,0.807,0.285,0.881,0.54,0.843,0.719,0.273,0.646,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.992,0.117,0.881,0.97
1096,1,0.873,0.873,0.801,0.881,1,0.85,1,0.525,0.81,0.437,0.141,0.786,0.339,0.751,0.138,0.843,0.469,0.365,0.778,0.962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969,0.259,0.751,0.962
1097,0,0.489,0.489,0.801,0.881,1,0.85,1,0.565,0.81,0.302,0.136,0.764,0.374,0.41,0.174,0.843,0.401,0.508,0.335,0.968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.518,0.043,0.41,0.968
1098,0,0.011,0.011,0.801,0.881,1,0.85,1,0.549,0.81,0.046,0.184,0.76,0.446,0.026,0.039,0.843,0.295,0.399,0.016,0.983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017,0,0.026,0.983
1099,0,0,0,0.801,0.881,1,0.85,1,0.522,0.81,0,0.192,0.758,0.571,0,0,0.843,0.643,0.59,0,0.956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.956
1100,0,0,0,0.801,0.881,1,0.85,1,0.53,0.81,0,0.182,0.775,0.598,0,0,0.843,0.795,0.673,0,0.876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.876
1101,0,0,0,0.801,0.881,1,0.85,1,0.521,0.81,0,0.189,0.794,0.57,0,0,0.843,0.913,0.8,0,0.782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.782
1102,0,0,0,0.801,0.881,1,0.85,1,0.526,0.81,0,0.213,0.792,0.532,0,0,0.843,0.97,0.892,0,0.688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.688
1103,0,0,0,0.801,0.881,1,0.85,1,0.532,0.81,0,0.262,0.793,0.501,0,0,0.843,0.976,0.894,0,0.654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.654
1104,0,0,0,0.801,0.881,1,0.85,1,0.57,0.81,0,0.298,0.811,0.466,0,0,0.843,0.787,0.895,0,0.629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.629
1105,0,0,0,0.801,0.881,0.96,0.85,1,0.718,0.81,0,0.371,0.794,0.48,0,0,0.843,0.689,0.895,0,0.588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.588
1106,0,0,0,0.801,0.881,0.67,0.85,1,0.889,0.81,0,0.419,0.748,0.422,0,0,0.843,0.727,0.895,0,0.542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.542
1107,0,0,0,0.801,0.881,0.55,0.85,1,0.973,0.81,0,0.469,0.688,0.38,0,0,0.843,0.973,0.893,0,0.529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.529
1108,0,0,0,0.801,0.881,0.42,0.85,1,0.956,0.81,0,0.526,0.639,0.399,0,0,0.843,0.976,0.808,0,0.526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.526
1109,0,0,0,0.801,0.881,0.27,0.85,1,0.954,0.81,0,0.511,0.604,0.461,0,0,0.843,0.912,0.695,0,0.523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.523
1110,0,0,0,0.801,0.881,0.18,0.85,0.89,0.976,0.81,0,0.49,0.531,0.522,0,0,0.843,0.773,0.604,0,0.526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.526
1111,0,0,0,0.801,0.881,0.14,0.85,0.73,0.968,0.81,0,0.487,0.46,0.541,0.164,0,0.843,0.863,0.539,0,0.514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007,0,0.164,0.514
1112,1,0.363,0.363,0.801,0.881,0.12,0.85,0.73,0.964,0.81,0.158,0.47,0.413,0.488,0.559,0.129,0.843,0.552,0.552,0.034,0.539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.386,0.262,0.559,0.539
1113,1,0.884,0.884,0.801,0.881,0.13,0.85,0.75,0.939,0.81,0.388,0.344,0.353,0.423,0.815,0.611,0.843,0.816,0.454,0.364,0.613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.955,0.364,0.815,0.613
1114,1,0.893,0.893,0.801,0.881,0.12,0.85,0.73,0.96,0.81,0.646,0.208,0.265,0.496,0.94,0.822,0.843,0.487,0.328,0.653,0.478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.993,0.511,0.94,0.478
1115,1,0.84,0.84,0.801,0.881,0.09,0.85,0.75,0.972,0.81,0.618,0.198,0.27,0.646,0.998,0.825,0.843,0.581,0.243,0.543,0.274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.867,0.49,0.998,0.274
1116,1,0.808,0.808,0.801,0.881,0.06,0.85,0.81,0.981,0.81,0.735,0.253,0.299,0.724,1,0.785,0.843,0.39,0.713,0.712,0.294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.859,0.72,1,0.294
1117,1,0.798,0.798,0.801,0.881,0.03,0.85,0.86,0.986,0.81,0.751,0.329,0.318,0.775,1,0.722,0.843,0.332,0.894,0.583,0.378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.844,0.803,1,0.378
1118,1,0.796,0.796,0.801,0.881,0.03,0.85,0.89,0.967,0.81,0.811,0.42,0.342,0.805,1,0.567,0.843,0.21,0.719,0.55,0.565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.915,0.779,1,0.565
1119,1,0.825,0.825,0.801,0.881,0.06,0.85,0.95,0.941,0.81,0.858,0.464,0.332,0.803,0.898,0.444,0.843,0.11,0.524,0.591,0.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.963,0.894,0.898,0.74
1120,1,0.854,0.854,0.801,0.881,0.15,0.85,1,0.948,0.81,0.721,0.463,0.315,0.675,0.792,0.596,0.843,0.043,0.69,0.421,0.898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.946,0.566,0.792,0.898
1121,0,0.501,0.501,0.801,0.881,0.34,0.85,1,0.944,0.81,0.499,0.512,0.244,0.594,0.426,0.415,0.843,0,0.738,0.278,0.945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.412,0.322,0.426,0.945
1122,0,0.012,0.012,0.801,0.881,0.5,0.85,1,0.944,0.81,0.131,0.61,0.227,0.524,0.036,0.047,0.843,0,0.77,0.013,0.941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015,0.065,0.036,0.941
1123,0,0,0,0.801,0.881,0.44,0.85,1,0.968,0.81,0,0.61,0.259,0.632,0,0,0.843,0.052,0.81,0,0.918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.918
1124,0,0,0,0.801,0.881,0.31,0.85,1,0.933,0.81,0,0.563,0.297,0.68,0,0,0.843,0.045,0.648,0,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.9
1125,0,0,0,0.801,0.881,0.22,0.85,1,0.85,0.81,0,0.546,0.311,0.713,0,0,0.843,0.068,0.631,0,0.886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.886
1126,0,0,0,0.801,0.881,0.17,0.85,1,0.699,0.81,0,0.55,0.305,0.743,0,0,0.843,0.084,0.858,0,0.882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.882
1127,0,0,0,0.801,0.881,0.14,0.85,1,0.688,0.81,0,0.533,0.324,0.751,0,0,0.843,0.141,0.749,0,0.881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.881
1128,0,0,0,0.801,0.881,0.17,0.85,1,0.708,0.81,0,0.547,0.299,0.705,0,0,0.843,0.173,0.462,0,0.893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.893
1129,0,0,0,0.801,0.881,0.19,0.85,1,0.57,0.81,0,0.558,0.261,0.676,0,0,0.843,0.219,0.363,0,0.874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.874
1130,0,0,0,0.801,0.881,0.18,0.85,1,0.289,0.81,0,0.595,0.313,0.668,0,0,0.843,0.248,0.171,0,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.875
1131,0,0,0,0.801,0.881,0.14,0.85,1,0.205,0.81,0,0.626,0.352,0.643,0,0,0.843,0.111,0.22,0,0.912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.912
1132,0,0,0,0.801,0.881,0.1,0.85,1,0.28,0.81,0,0.637,0.364,0.566,0,0,0.843,0.043,0.305,0,0.909,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.909
1133,0,0,0,0.801,0.881,0.07,0.85,0.92,0.288,0.81,0,0.649,0.426,0.566,0,0,0.843,0,0.644,0,0.932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.932
1134,0,0,0,0.801,0.881,0.05,0.85,0.79,0.175,0.81,0,0.649,0.446,0.629,0,0,0.843,0,0.839,0,0.957,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.957
1135,0,0,0,0.801,0.881,0.03,0.85,0.71,0.166,0.81,0,0.63,0.469,0.639,0.143,0,0.843,0.067,0.742,0,0.964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.012,0,0.143,0.964
1136,1,0.387,0.387,0.801,0.881,0.01,0.85,0.63,0.104,0.81,0.341,0.574,0.495,0.614,0.551,0.057,0.843,0.06,0.277,0.247,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.436,0.116,0.551,0.94
1137,1,0.895,0.895,0.801,0.881,0,0.85,0.54,0.106,0.81,0.69,0.495,0.501,0.576,0.794,0.141,0.843,0.144,0.042,0.775,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.001,0.18,0.794,0.93
1138,1,0.895,0.895,0.801,0.881,0,0.85,0.52,0.096,0.81,0.859,0.353,0.465,0.619,0.946,0.398,0.843,0.029,0.005,0.855,0.961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.287,0.946,0.961
1139,1,0.859,0.859,0.801,0.881,0,0.85,0.48,0.082,0.81,0.973,0.282,0.46,0.621,1,0.565,0.843,0,0.191,0.864,0.983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.997,0.393,1,0.983
1140,1,0.816,0.816,0.801,0.881,0,0.85,0.4,0.075,0.81,0.993,0.239,0.492,0.5,1,0.642,0.843,0,0.225,0.783,0.987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.965,0.284,1,0.987
1141,1,0.804,0.804,0.801,0.881,0,0.85,0.33,0.065,0.81,0.961,0.186,0.52,0.358,1,0.702,0.843,0,0.051,0.761,0.987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962,0.395,1,0.987
1142,1,0.822,0.822,0.801,0.881,0,0.85,0.25,0.065,0.81,0.982,0.164,0.537,0.226,0.983,0.615,0.843,0,0.042,0.743,0.987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.358,0.983,0.987
1143,1,0.852,0.852,0.801,0.881,0,0.85,0.19,0.067,0.81,0.889,0.162,0.537,0.141,0.868,0.421,0.843,0,0.04,0.804,0.969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.004,0.253,0.868,0.969
1144,1,0.858,0.858,0.801,0.881,0,0.85,0.14,0.097,0.81,0.708,0.156,0.527,0.108,0.557,0.32,0.843,0.03,0.144,0.568,0.928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.982,0.132,0.557,0.928
1145,0,0.451,0.451,0.801,0.881,0,0.85,0.1,0.139,0.81,0.412,0.161,0.559,0.102,0.269,0.193,0.843,0.123,0.244,0.366,0.927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.461,0.193,0.269,0.927
1146,0,0.016,0.016,0.801,0.881,0,0.85,0.09,0.184,0.81,0.095,0.232,0.608,0.113,0.013,0.046,0.843,0.164,0.391,0.024,0.964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.019,0.022,0.013,0.964
1147,0,0,0,0.801,0.881,0,0.85,0.07,0.204,0.81,0,0.268,0.657,0.107,0,0,0.843,0.183,0.678,0,0.976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.976
1148,0,0,0,0.801,0.881,0,0.85,0.05,0.215,0.81,0,0.263,0.715,0.086,0,0,0.843,0.214,0.413,0,0.978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.978
1149,0,0,0,0.801,0.881,0,0.85,0.04,0.236,0.81,0,0.218,0.793,0.07,0,0,0.843,0.265,0.399,0,0.973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.973
1150,0,0,0,0.801,0.881,0,0.85,0.03,0.249,0.81,0,0.237,0.849,0.054,0,0,0.843,0.499,0.332,0,0.966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.966
1151,0,0,0,0.801,0.881,0.04,0.85,0.01,0.267,0.81,0,0.268,0.857,0.063,0,0,0.843,0.529,0.173,0,0.949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.949
1152,0,0,0,0.801,0.881,0.13,0.85,0,0.307,0.81,0,0.251,0.773,0.074,0,0,0.843,0.692,0.358,0,0.931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.931
1153,0,0,0,0.801,0.881,0.26,0.85,0,0.432,0.81,0,0.212,0.688,0.065,0,0,0.843,0.675,0.608,0,0.928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.928
1154,0,0,0,0.801,0.881,0.41,0.85,0,0.512,0.81,0,0.209,0.656,0.043,0,0,0.843,0.725,0.26,0,0.929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.929
1155,0,0,0,0.801,0.881,0.57,0.85,0,0.539,0.81,0,0.23,0.62,0.039,0,0,0.843,0.679,0.351,0,0.919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.919
1156,0,0,0,0.801,0.881,0.69,0.85,0,0.619,0.81,0,0.272,0.559,0.008,0,0,0.843,0.845,0.138,0,0.845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.845
1157,0,0,0,0.801,0.881,0.8,0.85,0.02,0.651,0.81,0,0.329,0.574,0,0,0,0.843,0.896,0.141,0,0.797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.797
1158,0,0,0,0.801,0.881,0.91,0.85,0.05,0.658,0.81,0,0.291,0.562,0,0,0,0.843,0.886,0.267,0,0.786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.786
1159,0,0,0,0.801,0.881,0.9,0.85,0.08,0.636,0.81,0,0.314,0.57,0,0.008,0.005,0.843,0.84,0.236,0,0.805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007,0,0.008,0.805
1160,0,0.173,0.173,0.801,0.881,0.8,0.85,0.14,0.572,0.81,0.15,0.317,0.582,0,0.034,0.125,0.843,0.426,0.378,0.127,0.725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.111,0.405,0.034,0.725
1161,0,0.408,0.408,0.801,0.881,0.67,0.85,0.19,0.599,0.81,0.321,0.223,0.619,0.002,0.231,0.586,0.843,0.216,0.669,0.699,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.256,0.95,0.231,0.7
1162,0,0.604,0.604,0.801,0.881,0.59,0.85,0.24,0.623,0.81,0.373,0.199,0.693,0.036,0.419,0.852,0.843,0.268,0.596,0.744,0.721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.573,0.966,0.419,0.721
1163,0,0.489,0.489,0.801,0.881,0.5,0.85,0.3,0.591,0.81,0.546,0.284,0.701,0.115,0.787,0.874,0.843,0.408,0.707,0.72,0.804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.867,0.943,0.787,0.804
1164,0,0.74,0.74,0.801,0.881,0.4,0.85,0.33,0.554,0.81,0.502,0.325,0.698,0.244,0.698,0.85,0.843,0.539,0.893,0.81,0.865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.785,0.891,0.698,0.865
1165,1,0.806,0.806,0.801,0.881,0.32,0.85,0.31,0.578,0.81,0.562,0.398,0.693,0.389,0.72,0.831,0.843,0.712,0.894,0.724,0.904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.754,0.88,0.72,0.904
