Time_Index,Aquamarine_Westside,Arizona_Solar,GibsonSolar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,PutahCreek,Resurgence_Hybrid,Riverside_Palm_Springs_Wind,Riverside_Solar,WillowSpringsSolar,Wyoming_Wind,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,CC_Power_GoalLine,CC_Power_Tumbleweed,FishLake,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Northern_California_Li_Battery,Ormat_Portfolio,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Southern_Nevada_Geothermal,Tehachapi_Pumped_Storage,Tierra_Buena
6223,0,0.48,0,0.99,0.311,0.99,0.333,0.494,0.231,0.103,0,0.008,0.542,0.443,0,0.328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6224,0,0.601,0.182,0.94,0.311,1,0.245,0.512,0.534,0.051,0.16,0.434,0.442,0.724,0.316,0.387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6225,0.2,0.789,0.746,0.94,0.311,1,0.184,0.475,0.818,0.028,0.691,0.847,0.416,0.859,0.883,0.297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6226,0.696,0.792,0.879,1,0.311,1,0.159,0.454,0.914,0.027,0.902,0.914,0.419,0.94,0.987,0.189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6227,0.821,0.843,0.906,1,0.311,0.97,0.134,0.423,0.785,0.028,0.927,0.924,0.418,0.953,0.987,0.103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6228,0.834,0.809,0.892,1,0.311,0.94,0.112,0.455,0.871,0.026,0.906,0.925,0.452,0.95,0.966,0.155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6229,0.846,0.772,0.874,1,0.311,0.98,0.113,0.559,0.841,0.026,0.889,0.91,0.459,0.98,0.967,0.146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6230,0.797,0.833,0.861,1,0.311,1,0.138,0.498,0.87,0.026,0.883,0.894,0.484,0.94,0.959,0.192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6231,0.789,0.784,0.867,1,0.311,1,0.163,0.449,0.762,0.028,0.886,0.86,0.521,0.901,0.939,0.23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6232,0.799,0.727,0.869,1,0.311,1,0.181,0.419,0.763,0.029,0.896,0.84,0.54,0.73,0.93,0.269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6233,0.783,0.419,0.84,1,0.311,1,0.217,0.219,0.66,0.034,0.87,0.804,0.558,0.504,0.476,0.284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6234,0.731,0.06,0.724,1,0.311,1,0.259,0.285,0.171,0.043,0.712,0.61,0.547,0.15,0.414,0.102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6235,0.544,0,0.21,1,0.311,1,0.314,0.278,0.002,0.054,0.194,0.114,0.536,0,0.118,0.086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6236,0.066,0,0,1,0.311,0.98,0.348,0.395,0,0.09,0,0,0.582,0,0,0.098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6237,0,0,0,1,0.311,0.88,0.39,0.432,0,0.086,0,0,0.553,0,0,0.158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6238,0,0,0,1,0.311,0.76,0.372,0.438,0,0.063,0,0,0.472,0,0,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6239,0,0,0,1,0.311,0.65,0.336,0.454,0,0.053,0,0,0.362,0,0,0.236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6240,0,0,0,1,0.311,0.58,0.299,0.569,0,0.058,0,0,0.26,0,0,0.259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6241,0,0,0,1,0.311,0.52,0.28,0.625,0,0.05,0,0,0.172,0,0,0.402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6242,0,0,0,1,0.311,0.49,0.261,0.552,0,0.055,0,0,0.105,0,0,0.482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6243,0,0,0,1,0.311,0.46,0.222,0.594,0,0.073,0,0,0.064,0,0,0.483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6244,0,0,0,1,0.311,0.42,0.185,0.596,0,0.091,0,0,0.032,0,0,0.502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6245,0,0,0,1,0.311,0.34,0.142,0.616,0,0.115,0,0,0.005,0,0,0.463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6246,0,0.117,0,1,0.311,0.25,0.127,0.527,0,0.157,0,0,0.004,0.032,0,0.32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6247,0,0.523,0,1,0.311,0.17,0.115,0.358,0.101,0.189,0,0.006,0,0.443,0,0.219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6248,0,0.749,0.182,1,0.311,0.11,0.075,0.284,0.431,0.095,0.16,0.43,0,0.718,0.259,0.249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6249,0.2,0.879,0.752,1,0.311,0.06,0.049,0.28,0.729,0.062,0.706,0.845,0,0.874,0.76,0.273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6250,0.696,0.943,0.892,1,0.311,0.03,0.044,0.275,0.872,0.079,0.919,0.902,0,0.957,0.987,0.287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6251,0.821,0.969,0.916,1,0.311,0.02,0.051,0.263,0.939,0.101,0.929,0.901,0,0.978,0.962,0.323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6252,0.834,0.969,0.902,1,0.311,0.01,0.071,0.228,0.973,0.125,0.911,0.916,0,0.989,0.955,0.353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6253,0.846,0.963,0.883,1,0.311,0.03,0.096,0.224,0.927,0.137,0.887,0.91,0,0.987,0.953,0.345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6254,0.797,0.932,0.869,1,0.311,0.07,0.13,0.216,0.918,0.151,0.877,0.906,0.002,0.962,0.942,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6255,0.789,0.874,0.874,1,0.311,0.11,0.159,0.2,0.822,0.172,0.885,0.904,0.037,0.901,0.959,0.294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6256,0.799,0.733,0.88,1,0.311,0.14,0.187,0.18,0.644,0.16,0.892,0.904,0.163,0.779,0.941,0.245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6257,0.783,0.435,0.854,1,0.311,0.15,0.21,0.158,0.37,0.224,0.88,0.856,0.363,0.523,0.938,0.191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6258,0.731,0.059,0.74,0.9,0.311,0.13,0.237,0.16,0.131,0.288,0.702,0.651,0.474,0.155,0.631,0.142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6259,0.544,0,0.2,0.73,0.311,0.13,0.259,0.154,0.001,0.422,0.185,0.109,0.467,0,0.128,0.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6260,0.066,0,0,0.58,0.311,0.14,0.27,0.142,0,0.478,0,0,0.437,0,0,0.226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6261,0,0,0,0.47,0.311,0.15,0.241,0.109,0,0.379,0,0,0.399,0,0,0.256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6262,0,0,0,0.47,0.311,0.17,0.218,0.093,0,0.353,0,0,0.492,0,0,0.313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6263,0,0,0,0.53,0.311,0.17,0.218,0.102,0,0.342,0,0,0.494,0,0,0.404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6264,0,0,0,0.54,0.311,0.16,0.179,0.099,0,0.331,0,0,0.454,0,0,0.438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6265,0,0,0,0.52,0.311,0.13,0.15,0.163,0,0.309,0,0,0.474,0,0,0.441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6266,0,0,0,0.46,0.311,0.14,0.12,0.219,0,0.327,0,0,0.509,0,0,0.425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6267,0,0,0,0.39,0.311,0.2,0.103,0.285,0,0.294,0,0,0.51,0,0,0.363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6268,0,0,0,0.39,0.311,0.25,0.09,0.291,0,0.312,0,0,0.506,0,0,0.261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6269,0,0,0,0.38,0.311,0.22,0.094,0.255,0,0.322,0,0,0.474,0,0,0.259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6270,0,0.119,0,0.36,0.311,0.13,0.101,0.269,0.001,0.318,0,0,0.478,0.034,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6271,0,0.53,0,0.33,0.311,0.09,0.111,0.262,0.116,0.269,0,0.004,0.518,0.431,0,0.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6272,0,0.755,0.172,0.38,0.311,0.11,0.143,0.187,0.265,0.16,0.157,0.417,0.52,0.717,0.262,0.098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6273,0.2,0.871,0.748,0.51,0.311,0.15,0.167,0.208,0.318,0.131,0.699,0.866,0.629,0.84,0.812,0.054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6274,0.696,0.944,0.889,0.66,0.311,0.15,0.207,0.166,0.317,0.122,0.92,0.929,0.687,0.954,0.96,0.056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6275,0.821,0.967,0.913,0.87,0.311,0.14,0.267,0.146,0.291,0.125,0.929,0.931,0.694,0.981,0.983,0.079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6276,0.834,0.967,0.9,1,0.311,0.14,0.341,0.14,0.239,0.109,0.91,0.92,0.689,0.995,0.961,0.127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6277,0.846,0.956,0.876,1,0.311,0.15,0.463,0.213,0.3,0.116,0.886,0.904,0.683,0.971,0.957,0.194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6278,0.797,0.929,0.861,1,0.311,0.23,0.53,0.371,0.174,0.138,0.881,0.903,0.688,0.959,0.955,0.246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6279,0.789,0.865,0.867,1,0.311,0.33,0.568,0.311,0.141,0.178,0.894,0.903,0.703,0.903,0.965,0.317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6280,0.799,0.731,0.873,1,0.311,0.42,0.598,0.358,0.102,0.295,0.904,0.882,0.743,0.794,0.966,0.367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6281,0.783,0.417,0.844,1,0.311,0.49,0.625,0.29,0.045,0.449,0.889,0.84,0.8,0.526,0.955,0.354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6282,0.731,0.048,0.727,1,0.311,0.53,0.568,0.423,0.007,0.344,0.698,0.615,0.884,0.145,0.629,0.334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6283,0.544,0,0.177,1,0.311,0.57,0.529,0.593,0,0.33,0.176,0.095,0.934,0,0.127,0.282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6284,0.066,0,0,1,0.311,0.63,0.442,0.764,0,0.354,0,0,0.938,0,0,0.247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6285,0,0,0,1,0.311,0.66,0.37,0.77,0,0.434,0,0,0.919,0,0,0.226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6286,0,0,0,1,0.311,0.73,0.378,0.761,0,0.452,0,0,0.878,0,0,0.196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6287,0,0,0,1,0.311,0.83,0.34,0.653,0,0.402,0,0,0.85,0,0,0.234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6288,0,0,0,1,0.311,0.92,0.301,0.59,0,0.344,0,0,0.878,0,0,0.242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6289,0,0,0,1,0.311,0.89,0.269,0.542,0,0.286,0,0,0.901,0,0,0.201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6290,0,0,0,1,0.311,0.81,0.218,0.559,0,0.348,0,0,0.921,0,0,0.249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6291,0,0,0,1,0.311,0.74,0.187,0.482,0,0.397,0,0,0.923,0,0,0.273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6292,0,0,0,1,0.311,0.66,0.171,0.293,0,0.43,0,0,0.909,0,0,0.255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6293,0,0,0,1,0.311,0.54,0.188,0.251,0,0.416,0,0,0.938,0,0,0.237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6294,0,0.1,0,1,0.311,0.42,0.229,0.237,0.002,0.386,0,0,0.931,0.007,0,0.206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6295,0,0.46,0,1,0.311,0.35,0.238,0.135,0.272,0.334,0,0.005,0.93,0.127,0,0.197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6296,0,0.67,0.17,1,0.311,0.32,0.162,0.113,0.563,0.305,0.148,0.403,0.891,0.248,0.002,0.226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6297,0.2,0.788,0.759,1,0.311,0.3,0.107,0.098,0.754,0.287,0.684,0.828,0.821,0.385,0.083,0.417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6298,0.696,0.845,0.904,1,0.311,0.26,0.093,0.119,0.891,0.278,0.905,0.871,0.688,0.527,0.078,0.577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6299,0.821,0.865,0.926,1,0.311,0.23,0.113,0.159,0.991,0.278,0.913,0.875,0.535,0.522,0.136,0.624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6300,0.834,0.816,0.906,1,0.311,0.21,0.15,0.21,0.986,0.243,0.894,0.866,0.4,0.504,0.127,0.635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6301,0.846,0.848,0.882,1,0.311,0.2,0.22,0.385,0.982,0.183,0.871,0.852,0.36,0.445,0.226,0.636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6302,0.797,0.751,0.877,1,0.311,0.18,0.306,0.446,0.957,0.131,0.862,0.849,0.378,0.483,0.167,0.645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6303,0.789,0.641,0.88,1,0.311,0.17,0.356,0.298,0.924,0.067,0.866,0.82,0.364,0.394,0.119,0.637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6304,0.799,0.585,0.885,1,0.311,0.16,0.368,0.5,0.839,0.038,0.874,0.802,0.377,0.385,0.149,0.634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6305,0.783,0.361,0.853,1,0.311,0.14,0.345,0.46,0.637,0.041,0.854,0.76,0.425,0.262,0.217,0.543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6306,0.731,0.031,0.724,1,0.311,0.14,0.34,0.402,0.32,0.087,0.395,0.571,0.427,0.059,0.329,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6307,0.544,0,0.161,1,0.311,0.15,0.33,0.383,0.001,0.211,0.157,0.081,0.406,0,0.029,0.493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6308,0.066,0,0,1,0.311,0.16,0.3,0.41,0,0.353,0,0,0.302,0,0,0.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6309,0,0,0,1,0.311,0.16,0.28,0.405,0,0.343,0,0,0.315,0,0,0.598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6310,0,0,0,1,0.311,0.14,0.178,0.353,0,0.281,0,0,0.37,0,0,0.71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6311,0,0,0,1,0.311,0.1,0.099,0.204,0,0.248,0,0,0.377,0,0,0.773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6312,0,0,0,1,0.311,0.07,0.061,0.124,0,0.205,0,0,0.311,0,0,0.801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6313,0,0,0,1,0.311,0.05,0.047,0.18,0,0.2,0,0,0.208,0,0,0.784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6314,0,0,0,1,0.311,0.06,0.035,0.191,0,0.202,0,0,0.113,0,0,0.719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6315,0,0,0,0.84,0.311,0.07,0.028,0.224,0,0.2,0,0,0.065,0,0,0.615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6316,0,0,0,0.55,0.311,0.08,0.03,0.31,0,0.216,0,0,0.063,0,0,0.603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6317,0,0,0,0.35,0.311,0.09,0.037,0.471,0,0.229,0,0,0.06,0,0,0.623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6318,0,0.099,0,0.18,0.311,0.08,0.046,0.627,0.002,0.239,0,0,0.036,0.007,0,0.575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6319,0,0.512,0,0.07,0.311,0.06,0.043,0.604,0.314,0.243,0,0.001,0.025,0.073,0,0.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6320,0,0.706,0.159,0.03,0.311,0.04,0.034,0.633,0.647,0.199,0.147,0.384,0.039,0.07,0.311,0.568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6321,0.2,0.829,0.716,0,0.311,0.02,0.024,0.609,0.808,0.151,0.688,0.797,0.163,0.169,0.887,0.582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6322,0.696,0.915,0.886,0,0.311,0.01,0.025,0.523,0.893,0.134,0.912,0.9,0.274,0.137,0.987,0.592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6323,0.821,0.934,0.91,0,0.311,0.01,0.026,0.484,0.892,0.14,0.917,0.91,0.248,0.13,0.987,0.586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6324,0.834,0.9,0.901,0,0.311,0.01,0.036,0.389,0.88,0.146,0.897,0.859,0.251,0.361,0.987,0.584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6325,0.846,0.698,0.879,0,0.311,0.02,0.044,0.29,0.879,0.155,0.748,0.877,0.342,0.048,0.985,0.566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6326,0.797,0.688,0.868,0,0.311,0.03,0.045,0.199,0.833,0.169,0.727,0.878,0.474,0.22,0.973,0.483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
